source,externalId,name,address,address2,city,state,zip,country,lat,lng,phone,fax,email,url,providesPrep,providesPep,allowingWalkIns,needReferralLetter,dispensePrepOnsite,hoursHtml
mypreplocator,1649,POLIKLINIK VALDOR TAMAN PERWIRA 24JAM,"No 5 GF, Lorong Perwira Indah 1, Taman Perwira",,Simpang Ampat,Penang,14100,മലേഷ്യ,5.298289,100.477637,+6010 564 0025,,poliklinikvaldortamanperwira@gmail.com,,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>6:00 AM - 12:00 AM</time></td></tr><tr><td>Tuesday</td><td><time>6:00 AM - 12:00 AM</time></td></tr><tr><td>Wednesday</td><td><time>6:00 AM - 12:00 AM</time></td></tr><tr><td>Thursday</td><td><time>6:00 AM - 12:00 AM</time></td></tr><tr><td>Friday</td><td><time>6:00 AM - 12:00 AM</time></td></tr><tr><td>Saturday</td><td><time>6:00 AM - 12:00 AM</time></td></tr><tr><td>Sunday</td><td><time>6:00 AM - 12:00 AM</time></td></tr></table>"
mypreplocator,1350,One Med Clinic,"2400, Jln Kg Baru,",,Bukit Mertajam,Penang,14000,Malaysia,5.352392,100.473607,,,onemedclinic.general@gmail.com,https://www.facebook.com/onemedclinic2400/,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1221,U.n.i Klinik Kota Bharu,"3512D, Jalan Sultanah Zainab",Bandar Lama (Seksyen 18),Kota Bharu,Kelantan,15050,Malaysia,6.111810,102.237811,+6017-876 5469,,uniklinikkotabharu@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 11:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 11:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 11:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 11:00 PM</time></td></tr></table>"
mypreplocator,1581,"Klinik Kesihatan Bandar IOI, Segamat","KM 7, Jalan Genuang Segamat",,Segamat,Johor,85000,മലേഷ്യ,2.494152,102.86392,+607-943 6099,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 4:00 PM</time></td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1602,Klinik Kesihatan Kota Jembal,"Bandar Kota Jembal, Kedai Lalat",,Kota Bharu,Kelantan,16150,മലേഷ്യ,6.114322,102.30534,+609-766 6733,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1098,Klinik Kesihatan Butterworth (MyPrEPGov2023),"Lot 1699, Seksyen 4,","Jalan Bagan Luar,",Butterworth,Penang,01200,മലേഷ്യ,5.40688,100.368295,+604-323 3333,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td><time>8:00 AM - 4:30 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 4:30 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1568,Klinik Kesihatan Sungai Dua TL,Lot 2254,Jalan Sungai Dua,Gelugor,Penang,11700,മലേഷ്യ,5.344316,100.297304,+604-642 2201,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 4:30 PM</time></td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1059,Chua Internal Specialist Clinic,Putra Specialist Hospital,"Suite 306, 3 Floor, 169 Jalan,","Melaka Tengah,",Malacca,75100,Malaysia,2.202164,102.252519,+6017-265 1680,,adamckc@gmail.com,,true,true,Appointment needed,false,Offsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 11:00 AM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 12:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1618,Comfort Health Medical Specialist Clinic,"302E-1, Jalan Dato' Ismail Hashim, Sungai Ara",,Bayan Lepas,Penang,11900,മലേഷ്യ,5.319721,100.270491,+6013 4361 828,,comforthealthpg@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td><time>8:30 AM - 2:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:30 AM - 2:00 PM</time></td></tr></table>"
mypreplocator,666,Penang Family Health Development Association,16 & 18 Kampung Kolam,333 Jalan Perak,Georgetown,Penang,10200,Malaysia,5.416162,100.336697,+604-262 2225,,fhda.halimah@gmail.com,http://www.penangfhda.org,true,true,Appointment needed,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 3:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 3:30 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 3:30 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 3:30 PM</time></td></tr><tr><td>Saturday</td><td><time>8:30 AM - 3:30 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1633,Klinik Eco Medic (Golden Triangle),"29-1-2, Jalan Paya Terubong",,Bayan Lepas,Penang,11900,മലേഷ്യ,5.330866,100.275805,+604 6111 011,,klinikecomedicgt@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,661,Tan Clinic,Tan Clinic,292-G Jalan Jelutong,Jelutong,Penang,11600,Malaysia,5.395962,100.317234,+6011-6320 3722,,tanclinicpenang@gmail.com,https://www.google.com/search?q=tanclinic&#038;oq=tanclinic&#038;aqs=chrome..69i57j46i13i175i199l2j0i13l2j69i61l2j69i60.3714j0j4&#038;sourceid=chrome&#038;ie=UTF-8,true,false,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1107,Klinik Kesihatan Jalan Gereja (MyPrEPGov2023),"17, Jalan Gereja",,Bandar Hilir,Melaka,75000,Malaysia,2.194498,102.249869,+606-2824452,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 4:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 4:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 4:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 4:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 4:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1248,Bwell Clinic,1-G-16 Imperial Grande,Persiaran Relau,Bayan Lepas,Penang,11900,Malaysia,5.33696,100.272758,+604-286 4546,,drwaynecheah@gmail.com,https://www.facebook.com/pg.bwellclinic/,true,true,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 8:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 2:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1299,O2 Klinik Jelutong,"I/J/K, 129, Jalan Tan Sri Teh Ewe Lim",,"Jelutong, Georgetown",Penang,11600,Malaysia,5.3923,100.307931,+604-656 3348,,infojelutong@o2klinik.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1154,Mahkota Medical Centre,"No 3, Mahkota Melaka",Jalan Merdeka,Melaka,Malacca,75000,Malaysia,2.187669,102.251551,+606-285 2710,,info@mahkotamedical.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td><time>9:00 AM - 3:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1134,Loh Guan Lye Specialists Centre,"238, Jalan Macalister",,George Town,Penang,10400,Malaysia,5.419432,100.318001,+604-238 8888,,chchuah7@yahoo.com,http://www.lohguanlye.com/,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 1:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,315,Hospital Pulau Pinang,"Aras 1, Bangunan ACC, Hospital Pulau Pinang,","Jalan Residensi, 10990 Georgetown, Pulau Pinang",Georgetown,Pulau Pinang,10990,Malaysia,5.417842,100.310969,+604-222 5711,,idclinichpp@gmail.com,,true,false,Appointment needed,true,Offsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 12:00 PM</time></td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1564,Klinik Kesihatan Bandar Sungai Petani,Jalan Badlishah,Kampung Sungai Tongka,Sungai Petani,Kedah,8000,മലേഷ്യ,5.647417,100.497038,+604-421 3355,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td><time>2:00 PM - 5:00 PM</time></td></tr></table>"
mypreplocator,1674,POLIKLINIK MEDI AMAN,"No.41, Jalan Melor 1/1, Bandar Amanjaya",,Sungai Petani,Kedah,08000,മലേഷ്യ,5.703201,100.535053,+6016-4509 725,,poliklinikmediv@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 11:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 11:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 11:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 11:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 11:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 11:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 11:00 PM</time></td></tr></table>"
mypreplocator,1240,Klinik Mediviron Tanjung Tokong,Klinik Mediviron Tanjung Tokong,"B-G-9, Jalan Desiran Tanjung Vantage, Tanjung Tokong,",Georgetown,Penang,10470,Malaysia,5.456249,100.30772,+6012-668 2540,,mediviron.tanjungtokong@gmail.com,,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>11:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>11:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>11:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>11:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>11:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>11:00 AM - 6:00 PM</time></td></tr><tr><td>Sunday</td><td><time>11:00 AM - 6:00 PM</time></td></tr></table>"
mypreplocator,634,Klinik Dr. Fauzi (Cawangan Kuala Kedah),"No.7, Tingkat bawah, Taman Kekwa,","Jalan Kuala Kedah,","Alor Setar,",Kedah,06600,Malaysia,6.098255,100.339647,+604-772 7278,,kdfkualakedah@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1095,Klinik Kesihatan Kuala Kedah (MyPrEPGov2023),Kampung Sematang,,Kuala Kedah,Kedah,06600,മലേഷ്യ,6.098914,100.301093,+604-762 1526,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,540,Klinik Boon Lim,15 Jalan Pejabat Pos Rengit,Rengit,Batu Pahat,Johor,83100,Malaysia,1.849238,102.929902,+607-424 2142,,klinikboonlimrengit@gmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 6:00 PM</time></td></tr></table>"
mypreplocator,1109,Klinik Kesihatan Batu Pahat (MyPrEPGov2023),"Jalan Kluang, Taman Limpoon",,Batu Pahat,Johor,83000,Malaysia,1.849925,102.941969,+607-433 2544,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 4:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 4:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 4:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 4:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 11:00 AM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,646,Klinik Kurnia Sdn Bhd,"No 35, Jalan Orchard Heights 1,",Taman Orchard Heights,Batu Pahat,Johor,83000,Malaysia,1.835396,102.948998,+6011-2952 4248,,klinikkurniabp@gmail.com,https://www.klinikkurniabp.com/,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 8:00 AM</time></td></tr></table>"
mypreplocator,1032,Klinik Dan Surgeri Abriel,"No 50(GF), Jalan Tasik Indah 1/1,","Taman Tasik Indah,","Kluang,",Johor,86000,Malaysia,1.994876,103.296137,+6013-405 1180,,abrielkliniksurgeri@gmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>5:30 PM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>5:30 PM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>5:30 PM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>5:30 PM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>5:30 PM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,660,Akasia Clinic,"63, Jalan Universiti 1, Taman Universiti",,Batu Pahat,Johor,86400,Malaysia,1.848535,103.071251,+6014-985 7011,,akasiaclinicbp@gmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1566,Klinik Kesihatan Laka Temin,Bukit Kayu Hitam,Kampung Sungai Tongka,Kubang Pasu,Kedah,06050,മലേഷ്യ,6.50385,100.420178,+604-922 2560,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td><time>2:00 PM - 5:00 PM</time></td></tr></table>"
mypreplocator,635,KPJ Perlis Specialist Hospital,"No. 77, Jalan Dato' Wan Ahmad",,Kangar,Perlis,01000,Malaysia,6.438716,100.194576,+6011-5415 1585,,drteoh.ws@kpjperlis.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 12:30 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1596,Klinik Kesihatan Padang Besar,"KM 37, Jalan Padang Besar",,Padang Besar (U),Perlis,02100,മലേഷ്യ,6.657243,100.294353,+604-949 0333,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1492,KLINIK LOW KULAI,"7, Ground Floor,","Jalan Dataran Kulai 1, Taman Dataran Kulai",Kulai,Johor,81000,മലേഷ്യ,1.656916,103.594267,+607-6615 112,,cliniclow@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Tuesday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Wednesday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Thursday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Friday</td><td><time>09:00 - 21:00</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td><time>09:00 - 21:00</time></td></tr></table>"
mypreplocator,1075,Dr Boo Clinic &#038; Surgery,"No 23, 24 Tingkat Bawah","Jalan Persiaran Putra, Bandar Baru Baron",Langkawi,Kedah,07000,Malaysia,6.35,99.8,+604-966 6628,,clinicdrboo@yahoo.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1311,Klinik Angkasa Scientex Senai,"Tingkat bawah, No 147, Jalan Scientex Jaya 7",Taman Scientex Senai,Senai,Johor,81400,Malaysia,1.630991,103.682071,,,operation.ka1@klinikangkasa.com,http://www.klinikangkasa.com,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 4:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 4:00 PM</time></td></tr></table>"
mypreplocator,1092,Klinik Kesihatan Kuah (MyPrEPGov2023),Jalan Air Hangat,,Langkawi,Kedah,07000,മലേഷ്യ,6.422975,99.803195,+604-966 3490,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
